Chapter Name,Section Name,Verse,Translation
பொருட்பால் , வினைசெயல்வகை ,"ஙல்லும்வா	யெல்லாம்	வினைநன்றே	ஒல்லாக்கால்			செல்லும்வாய்	நோக்கிச்	செயல்.	","When way is clear, prompt let your action be; When not, watch till some open path you see. "
பொருட்பால் , வினைசெயல்வகை ,"வினைபகை	என்றிரண்டின்	எச்சம்	நினையுங்கால்			தீயெச்சம்	போலத்	தெறும்.	","With work or foe, when you neglect some little thing, If you reflect, like smouldering fire, 'twill ruin bring. "
பொருட்பால் , வினைசெயல்வகை ,"பொருள்கருவி	காலம்	வினையிடனொடு	ஐந்தும்			இருள்தீர	எண்ணிச்	செயல்.	","Treasure and instrument and time and deed and place of act: These five, till every doubt remove, think o'er with care exact. "
பொருட்பால் , வினைசெயல்வகை ,"முடிவும்	இடையூறும்	முற்றியாங்கு	எய்தும்			படுபயனும்	பார்த்துச்	செயல்.	","Accomplishment, the hindrances, large profits won By effort: these compare,- then let the work be done. "
பொருட்பால் , வினைசெயல்வகை ,"செய்வினை	செய்வான்	செயன்முறை	அவ்வினை			உள்ளறிவான்	உள்ளம்	கொளல்.	",Who would succeed must thus begin: first let him ask The thoughts of them who thoroughly know the task. 
பொருட்பால் , வினைசெயல்வகை ,"வினையான்	வினையாக்கிக்	கோடல்	நனைகவுள்			யானையால்	யானையாத்	தற்று.	",By one thing done you reach a second work's accomplishment; So furious elephant to snare its fellow brute is sent. 
பொருட்பால் , வினைசெயல்வகை ,"நட்டார்க்கு	நல்ல	செயலின்	விரைந்ததே			ஒட்டாரை	ஒட்டிக்	கொளல்.	","Than kindly acts to friends more urgent thing to do, Is making foes to cling as friends attached to you. "
பொருட்பால் , வினைசெயல்வகை ,"உறைசிறியார்	உள்நடுங்கல்	அஞ்சிக்	குறைபெறின்			கொள்வர்	பெரியார்ப்	பணிந்து.	","The men of lesser realm, fearing the people's inward dread, Accepting granted terms, to mightier ruler bow the head. "
பொருட்பால் , தூது ,"அன்புடைமை	ஆன்ற	குடிப்பிறத்தல்	வேந்தவாம்			பண்புடைமை	தூதுரைப்பான்	பண்பு.	","Benevolence high birth, the courtesy kings love:- These qualities the envoy of a king approve. "
பொருட்பால் , தூது ,"அன்பறிவு	ஆராய்ந்த	சொல்வன்மை	தூதுரைப்பார்க்கு			இன்றி	யமையாத	மூன்று.	","Love, knowledge, power of chosen words, three things, Should he possess who speaks the words of kings. "
பொருட்பால் , தூது ,"நூலாருள்	நூல்வல்லன்	ஆகுதல்	வேலாருள்			வென்றி	வினையுரைப்பான்	பண்பு.	","Mighty in lore amongst the learned must he be, Midst jav'lin-bearing kings who speaks the words of victory. "
பொருட்பால் , தூது ,"அறிவுரு	வாராய்ந்த	கல்விஇம்	மூன்றன்			செறிவுடையான்	செல்க	வினைக்கு.	","Sense, goodly grace, and knowledge exquisite. Who hath these three for envoy's task is fit. "
பொருட்பால் , தூது ,"தொகச்சொல்லித்	தூவாத	நீக்கி	நகச்சொல்லி			நன்றி	பயப்பதாந்	தூது.	","In terms concise, avoiding wrathful speech, who utters pleasant word, An envoy he who gains advantage for his lord. "
பொருட்பால் , தூது ,"கற்றுக்கண்	அஞ்சான்	செலச்சொல்லிக்	காலத்தால்			தக்கது	அறிவதாம்	தூது.	","An envoy meet is he, well-learned, of fearless eye Who speaks right home, prepared for each emergency. "
